"Linkende Website, Linkziel"	Titel	"Linkziel (URL)"			Ankertext	Int	Ext	"Gefunden am"	"Zuletzt geprüft"
http://www.ata-intgroup.ir/ProductDetail.aspx?id=36	"Compact 60 Vacuum Benchtop Priorclave | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=35	"HXC-1308B | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=34	"DW-40L278 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.604d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=33	"DW-40L508 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=32	"DW-40L348 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=31	"DW-40L262 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=30	"DW-40L92 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=29	"DW-40W380 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=28	"DW-40W255 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=27	"DW-40W100 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=26	"High Capacity Stainless Steel LNC | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=25	"Liquid Nitrogen Container For Storage | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=24	"Liquid Nitrogen Container For Transportation | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=23	"Stainless Auto Refill System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=22	"Table Top High Speed Refrigerated Centrifuge | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=21	"Table Top Low Speed Large Capacity Centrifuge | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=20	"CSJM-D Series Ultrapure Water System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=19	"CSJM-Q Series Deionized Water System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=18	"CSJM-R Series Two Stage Reverse Osmosis Pure Ultrapure Water System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=169	"CCM-iBIS Time Laps Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=168	"Embryo Observation Systems CCM-IVF | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=164	"Double zone pharmaceutical refrigerator and freezer FRV-250 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=163	"Double zone pharmaceutical refrigerator and freezer FRV-340 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=161	"Double zone pharmaceutical refrigerator DZV-280 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=160	"Pharmaceutical refrigerator PRV-140G | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=16	"Freezer Boxes | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=159	"Pharmaceutical refrigerator PRV-140S | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=158	"Pharmaceutical refrigerator PRV-250S | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=157	"Pharmaceutical refrigerator PRV-250G | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=156	"Pharmaceutical refrigerator PRV-400G | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=155	"Pharmaceutical refrigerator with advertising panel PRV-400GA | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=154	"Pharmaceutical refrigerator PRV-400S | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=15	"Stainless Steel Racks | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=149	"Benchtop Homogenizers | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=148	"Digital Homogenizers | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=147	"Hand-Held Homogenizers | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=146	"DPS-20 Dual Homogenizing System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=145	"Multi-Prep Rapid Homogenizer | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=143	"Low temperature freezer BFV-220 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=142	"Low temperature chest freezer BFC-180 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=141	"Ultra-low temperature freezer ULV-200 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=140	"Ultra-low temperature freezer ULC -15 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=14	"CO2 Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=139	"Ultra-low temperature freezer ULC-30 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=138	"Ultra-low temperature freezer ULC-80 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=137	"Ultra-low temperature freezer ULC-200 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=136	"Ultra-low temperature freezer ULV-300 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=13	"HCB-900V | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=129	"AURA VERTICAL S.D.4 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=128	"AURA PCR | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=127	"AURA Mini | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=126	"AURA HZ | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=125	"TopSafe | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=124	"SafeMate ECO | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=123	"SafeMate Cyto | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=122	"Safe Flow | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1211	"QFX | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1210	"+DS-11FX | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=121	"Embrio Observation System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1209	"DS-11FX | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1208	"+DS-11 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1207	"DS-11 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1204	"GHETTE CRYO | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1203	"T CRYO LIGHT | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1202	"CRYO LITE | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	40	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1201	"CRYO PLUS | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=120	"IVF CUBE | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=12	"HCB-1300V | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1198	"هود لامینار فلو | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1197	"هود آزمایشگاهی کلاس A2 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.604d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1196	"یخچال و فریزر ترکیبی | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1195	"یخچال بانک خون | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1194	"یخچال دارویی | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1193	"یخچال و فریزر ترکیبی | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1192	"فریزر منفی 25 درجه سانتیگراد | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1191	"فریزر منفی 40 درجه سانتیگراد | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1190	"فریزر منفی 86 درجه سانتیگراد | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=119	"Dry Culture System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1189	"فریزر منفی 150 درجه سانتیگراد | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1188	"پایه جا به جایی مخزن نیتروژن | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1187	"باکس کیسه خون | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1186	"رک نگهداری کیسه خون | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1185	"کرایو کین | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1184	"دستگاه سنجش میزان سطح نیتروژن مایع | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1183	"کنیستر مخزن نیتروژن مایع | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.611d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1182	"پمپ انتقال نیتروژن | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1181	"مخزن نیتروژن فاز بخار | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1180	"مخزن انتقال نیتروژن مایع | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=118	"Smart Station | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1179	"مخزن نگهداری نیتروژن مایع | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1177	"مخزن نیتروژن کنیستردار | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1176	"مخزن نیتروژن رک و باکس دار | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1175	"مخزن نیتروژن مخصوص بایوبانک | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1174	"CM20 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1173	"OSMOMAT auto | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1172	"OSMOMAT 050 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1171	"OSMOMAT 090 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1170	"OSMOMAT 070 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=117	"IVF Culturing Dish | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1169	"OSMOMAT 010 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1168	"OSMOMAT 3000 Basic | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1167	"OSMOMAT 3000 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1165	"انکوباتور CO2 حجم پایین | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1164	"انکوباتور CO2 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1163	"Dry Block Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1162	"ترمال سایکلر | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1161	"ترمال سایکلر | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1160	"ترمال سایکلر گرادیانت | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=116	"Glass Bottom Dish | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1159	"CUBE Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1158	"گاز آنالایزر | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1157	"Smart station | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1156	"Embryo Observation system | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1155	"CO2 انکوباتور | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1154	"انکوباتور CO2 حجم پایین | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1153	"Smart station | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1151	"اسمومتر مدل OSMOMAT3000 basic | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=115	"GeneAtlas G/ GeneAtlas S | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1147	"انکوباتور چند خانه رومیزی مدل EC9 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1146	"IVF Work Station | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1145	"Time lapse system | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1144	"انکوباتور چند خانه رومیزی مدل EC6S | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=114	"GeneAtlas 482/485 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=1139	"Blockheaters | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=113	"GeneAtlas 322/325 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=112	"Disposable tubes | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=111	"Hybritc Oven | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=110	"Bio Clean Bench | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=11	"HR30-IIA2 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=109	"Integrated Bio Satatiom | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=108	"CPF System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=107	"Contamination-Free Cell Culture System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=106	"Real-Time Cultured Cell Monitoring System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=105	"Real-Tim Cultured Cell Monitoring System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=104	"Image Processing/ Browsing software: ASBRO | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=103	"Auto Gas Analyzer | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=102	"Gas Guard System | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=101	"Direct Heat type CO2 and Tri-Gas Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=100	"Water Jacket Type CO2 And Tri-Gas Incubator | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.604d
http://www.ata-intgroup.ir/ProductDetail.aspx?id=10	"HR40-IIA2 | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/NewsDetail.aspx?NewsID=3003	"نوزدهمین کنگره رویان 1397"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/NewsDetail.aspx?NewsID=2	"Royan Congress 2017"	https://www.fryka.de/en	dofollow	text	Fryka	17	39	2021-07-17	1.597d
http://www.ata-intgroup.ir/AboutUs.aspx	"About US | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://www.ata-intgroup.ir/	"Home | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	36	59	2021-07-17	1.590d
http://www.ata-intgroup.ir/	"Home | ATA-intgroup"	https://www.fryka.de/en	dofollow	image	Fryka	36	59	2021-07-17	1.499d
http://ata-intgroup.ir/Services.aspx?id=4	"In Vitro Fertilization | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
http://ata-intgroup.ir/Services.aspx?id=3	"Pathology & Histology | ATA-intgroup"	https://www.fryka.de/en	dofollow	text	Fryka	16	39	2021-07-17	1.590d
